boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
6,90,Sprint 54,21,13,16,62,0,0,4,9,8,38,3,12,1,3,1,9
9,12,Babbage - RC1 - Stage One,32,10,1,4,3,12,3,12,0,0,0,0,1,4,1,1
9,14,Babbage - RC1 - Stage Two,76,21,2,8,13,52,1,4,10,40,2,8,2,8,1,2
9,17,The Road To SpringOne,48,30,17,68,8,32,2,8,17,68,2,8,4,16,1,2
9,22,SpringOne Aftermath,144,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2
9,23,The Road to Codd M1,200,18,7,28,12,48,1,4,15,60,2,8,1,4,1,4
9,27,Codd M1,120,49,20,80,5,20,5,20,17,68,2,8,1,4,1,3
9,30,42 - 2014 Kickoff,112,14,35,140,8,32,1,4,35,140,4,16,3,12,1,5
9,34,43 - Babbage SR3,124,15,22,88,12,48,2,8,9,36,11,44,12,48,1,5
9,37,44 - Codd GA,320,21,9,36,4,16,0,0,1,4,0,0,12,48,1,5
9,40,45 - Dijkstra M1,152,10,0,0,26,104,2,8,22,88,2,8,0,0,1,3
9,42,46 - Codd SR2,36,16,21,84,3,12,5,20,18,72,1,4,0,0,1,2
9,44,47 - Dijkstra RC1,104,11,0,0,22,88,1,4,16,64,5,20,0,0,1,3
9,48,48 - Dijkstra GA,280,14,10,40,3,12,0,0,10,40,2,8,1,4,1,4
9,52,49 - Dijkstra SR1,72,8,16,64,9,36,0,0,21,84,2,8,2,8,1,4
9,53,50 - Evans M1,104,17,19,76,7,28,2,8,19,76,3,12,2,8,1,4
9,55,51 - Dijkstra SR2,60,10,29,116,7,28,2,8,30,120,2,8,2,8,1,4
9,56,52 - Evans RC1,92,11,25,100,4,16,2,8,24,96,3,12,0,0,1,4
9,57,Sprint 32,0,8,3,8,33,93,36,101,0,0,0,0,0,0,1,8
9,60,Sprint 33,0,20,3,13,8,71,11,84,0,0,0,0,0,0,1,7
9,61,52 - Evans GA,224,16,2,8,0,0,0,0,2,8,0,0,0,0,1,4
9,62,Sprint 34,-24,23,6,24,3,18,3,18,5,22,1,2,0,0,1,6
9,63,53 - Evans SR1,208,25,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9,64,Sprint 35,0,8,1,1,0,0,1,1,0,0,0,0,0,0,1,5
9,65,Sprint 36,-19,10,4,19,0,0,0,0,4,19,0,0,0,0,1,8
9,66,Sprint 37,-43,11,8,35,6,28,5,20,4,19,5,24,0,0,1,7
9,67,Sprint 38,-42,14,13,42,1,4,1,4,11,31,2,11,0,0,1,10
9,68,Sprint 39,-25,15,5,25,4,18,4,18,5,25,0,0,0,0,1,7
9,69,54 - Fowler M1,224,11,14,56,13,52,2,8,13,52,6,24,6,24,1,4
9,70,Sprint 40,-40,14,9,40,3,9,3,9,7,34,2,6,0,0,1,9
9,71,55 - Evans SR2,332,14,15,60,6,24,1,4,12,48,2,8,6,24,1,5
9,72,Sprint 41,-11,23,5,18,8,28,10,35,3,11,0,0,0,0,1,6
9,73,Sprint 42,-10,7,2,10,1,8,1,8,2,10,0,0,0,0,1,6
9,74,Sprint 43,0,9,0,0,1,5,1,5,0,0,0,0,0,0,1,3
9,76,56 - Fowler RC1,120,15,24,96,13,52,2,8,31,124,2,8,2,8,1,4
9,77,Sprint 44,-18,11,3,18,1,3,1,3,3,18,0,0,0,0,1,9
9,78,Sprint 45,-16,11,2,16,1,3,1,3,2,16,0,0,0,0,1,8
9,79,Sprint 46,-8,11,2,11,3,4,4,7,1,8,0,0,0,0,1,5
9,80,Sprint 47,-31,18,5,26,4,21,3,16,0,0,6,34,0,0,1,11
9,81,56 - Fowler GA,48,14,25,100,3,12,3,12,23,92,2,8,0,0,1,4
9,82,Sprint 48,-18,11,3,18,4,16,4,16,3,18,0,0,0,0,1,11
9,83,Sprint 49,-24,11,6,27,5,20,6,23,2,15,3,9,0,0,1,7
9,84,57 - Fowler Aftermath,220,17,33,132,0,0,0,0,30,120,1,4,2,8,1,4
9,85,Sprint 50,-17,13,4,17,6,27,6,27,4,17,0,0,0,0,1,9
9,86,Sprint 51,-19,13,4,15,2,4,0,0,2,13,2,2,2,4,1,10
9,87,Sprint 52,-19,14,4,27,1,2,2,10,1,10,1,8,1,1,1,8
9,88,Sprint 53,-3,12,1,3,0,0,0,0,1,3,0,0,0,0,1,9
9,89,58 - Gosling M1,-48,14,40,160,10,40,1,4,43,172,2,8,4,16,1,4
9,90,Sprint 54,-4,13,2,4,0,0,0,0,2,4,0,0,0,0,1,5
9,91,59 - Evans / Fowler SR,92,14,41,164,4,16,3,12,41,164,1,4,0,0,1,4
9,93,Gosling RC1,116,14,40,160,0,0,0,0,39,156,0,0,1,4,1,4
10,7,Sprint 1,-7,14,4,17,0,0,0,0,4,17,0,0,0,0,1,1
10,26,Sprint 2,-13,14,1,13,0,0,0,0,1,13,0,0,0,0,1,1
10,33,Sprint 3,0,7,3,9,0,0,0,0,3,9,0,0,0,0,1,3
10,36,Sprint 4,-1,10,6,26,0,0,0,0,6,26,0,0,0,0,1,3
10,38,Sprint 5,17,6,8,35,1,3,1,8,7,27,0,0,1,3,1,2
10,40,45 - Dijkstra M1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,44,47 - Dijkstra RC1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,48,48 - Dijkstra GA,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,52,49 - Dijkstra SR1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,53,50 - Evans M1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,55,51 - Dijkstra SR2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,56,52 - Evans RC1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,61,52 - Evans GA,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,63,53 - Evans SR1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,69,54 - Fowler M1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,71,55 - Evans SR2,21,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,76,56 - Fowler RC1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,81,56 - Fowler GA,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,84,57 - Fowler Aftermath,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,89,58 - Gosling M1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,91,59 - Evans / Fowler SR,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,93,Gosling RC1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,1,Sprint 1,15,14,2,4,0,0,1,1,1,3,0,0,0,0,1,1
15,3,Sprint 2,6,4,10,31,1,2,6,27,4,4,0,0,1,2,1,4
15,4,Sprint 3,2,5,17,86,1,2,4,18,11,52,3,18,0,0,1,8
15,5,Sprint 4,15,4,21,55,0,0,7,17,11,27,2,10,1,1,1,4
15,6,Sprint 5,-7,6,25,63,2,4,1,1,16,44,3,8,7,14,1,7
15,8,Sprint 6,75,9,20,77,4,10,1,5,16,61,4,17,3,4,1,10
15,9,Sprint 7,22,3,10,24,0,0,2,3,6,16,1,3,1,2,1,3
15,10,Sprint 8,-8,3,18,91,2,9,1,4,14,79,3,8,2,9,1,3
15,11,Sprint 9,-19,4,30,88,1,1,8,21,16,51,4,8,3,9,1,11
15,13,Sprint 10,-1,4,30,59,3,5,1,1,28,57,4,6,0,0,1,7
15,15,Sprint 11,19,3,11,31,20,51,6,30,20,34,3,14,2,4,1,9
15,16,Sprint 12,207,9,34,112,0,0,10,30,23,77,1,5,0,0,1,7
15,18,Sprint 13,28,8,7,23,2,3,1,5,5,13,2,7,1,1,1,2
15,19,Sprint 14,28,9,24,123,0,0,4,20,15,84,3,15,2,4,1,6
15,20,Sprint 15,43,7,14,72,1,12,2,17,6,49,6,16,1,2,1,5
15,21,Sprint 16,74,22,19,88,0,0,2,22,11,51,5,14,1,1,1,5
15,24,Sprint 17,-23,7,16,121,0,0,0,0,16,121,0,0,0,0,1,6
15,25,Sprint 18,109,20,24,159,1,4,6,56,16,100,3,7,0,0,1,7
15,28,Sprint 19,75,21,43,186,7,46,12,85,27,113,5,25,6,9,1,10
15,29,Sprint 20,80,28,7,37,4,10,3,8,4,29,3,8,1,2,1,8
15,31,Sprint 21,274,27,4,16,2,7,0,0,1,-3,4,24,1,2,1,7
15,35,Sprint 22,89,20,15,68,5,16,1,3,12,63,4,10,3,8,1,6
15,39,Sprint 23,43,14,12,57,2,9,0,0,14,66,0,0,0,0,1,5
15,41,Sprint 24,140,16,16,92,1,3,2,8,12,75,2,9,1,3,1,8
15,43,Sprint 25,135,12,15,63,12,35,6,22,13,40,4,19,4,17,1,9
15,45,Sprint 26,-50,13,18,104,32,146,15,117,28,117,4,10,3,6,1,10
15,47,Sprint 27,85,21,67,336,0,0,17,100,47,226,0,0,3,10,1,15
15,49,Sprint 28,48,9,19,85,0,0,6,25,9,55,1,1,3,4,1,8
15,50,Sprint 29,7,8,19,70,0,0,0,0,14,48,3,16,2,6,1,8
15,51,Sprint 30,71,19,12,65,19,107,0,0,21,118,6,34,4,20,1,11
15,54,Sprint 31,99,17,26,105,0,0,0,0,17,71,5,21,4,13,1,11
15,57,Sprint 32,55,8,40,110,2,2,3,16,23,51,7,22,9,23,1,8
15,60,Sprint 33,5,20,13,89,0,0,6,30,7,59,0,0,0,0,1,7
15,62,Sprint 34,-22,23,15,70,0,0,0,0,14,68,1,2,0,0,1,6
15,64,Sprint 35,0,8,11,27,0,0,0,0,8,19,3,8,0,0,1,5
15,65,Sprint 36,-30,10,29,119,0,0,0,0,20,86,9,33,0,0,1,9
15,66,Sprint 37,-7,11,34,131,1,8,0,0,30,115,5,24,0,0,1,8
15,67,Sprint 38,34,14,36,185,2,5,0,0,36,179,2,11,0,0,1,10
15,68,Sprint 39,-20,15,27,125,0,0,4,21,22,103,0,0,1,1,1,7
15,70,Sprint 40,33,14,33,144,1,4,5,29,27,113,2,6,0,0,1,8
15,72,Sprint 41,76,23,28,108,2,6,5,18,21,80,3,14,1,2,1,7
15,73,Sprint 42,18,7,21,64,1,8,1,5,15,46,4,19,2,2,1,7
15,74,Sprint 43,-35,9,12,63,0,0,5,14,7,49,0,0,0,0,1,4
15,77,Sprint 44,56,11,19,80,0,0,3,8,11,54,4,15,1,3,1,12
15,78,Sprint 45,12,11,15,87,1,3,4,12,9,62,3,16,0,0,1,9
15,79,Sprint 46,-5,11,19,98,2,3,3,18,10,45,4,16,4,22,1,9
15,80,Sprint 47,37,18,17,73,2,11,0,0,13,50,6,34,0,0,1,12
15,82,Sprint 48,-19,11,26,123,4,20,9,44,14,71,5,24,2,4,1,11
15,83,Sprint 49,107,11,20,84,1,1,1,8,13,51,3,9,4,17,1,10
15,85,Sprint 50,27,13,21,89,4,11,3,13,11,49,6,22,5,16,1,10
15,86,Sprint 51,-16,13,24,88,2,4,3,6,17,78,2,2,4,6,1,13
15,87,Sprint 52,-4,14,12,79,0,0,2,10,8,60,1,8,1,1,1,8
15,88,Sprint 53,17,12,18,85,0,0,0,0,12,47,6,38,0,0,1,10
15,90,Sprint 54,26,13,14,57,0,0,4,9,6,33,3,12,1,3,1,9
23,12,Babbage - RC1 - Stage One,0,10,0,0,1,4,1,4,0,0,0,0,0,0,1,1
23,14,Babbage - RC1 - Stage Two,32,21,0,0,7,28,1,4,6,24,0,0,0,0,1,1
23,17,The Road To SpringOne,8,30,4,16,1,4,0,0,5,20,0,0,0,0,1,1
23,22,SpringOne Aftermath,44,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,23,The Road to Codd M1,28,18,2,8,3,12,1,4,3,12,0,0,1,4,1,1
23,27,Codd M1,24,49,2,8,2,8,2,8,2,8,0,0,0,0,1,2
23,30,42 - 2014 Kickoff,8,14,3,12,2,8,0,0,4,16,1,4,0,0,1,2
23,34,43 - Babbage SR3,32,15,2,8,4,16,0,0,0,0,0,0,6,24,1,1
23,37,44 - Codd GA,76,21,2,8,0,0,0,0,0,0,0,0,2,8,1,3
23,40,45 - Dijkstra M1,24,10,0,0,4,16,0,0,4,16,0,0,0,0,1,1
23,42,46 - Codd SR2,4,16,7,28,1,4,3,12,5,20,0,0,0,0,1,1
23,44,47 - Dijkstra RC1,12,11,0,0,6,24,1,4,5,20,0,0,0,0,1,1
23,48,48 - Dijkstra GA,48,14,3,12,1,4,0,0,4,16,0,0,0,0,1,2
23,52,49 - Dijkstra SR1,8,8,1,4,2,8,0,0,3,12,0,0,0,0,1,2
23,53,50 - Evans M1,12,17,2,8,1,4,0,0,3,12,0,0,0,0,1,1
23,55,51 - Dijkstra SR2,12,10,2,8,2,8,0,0,4,16,0,0,0,0,1,1
23,56,52 - Evans RC1,16,11,2,8,0,0,0,0,1,4,1,4,0,0,1,1
23,61,52 - Evans GA,28,16,1,4,0,0,0,0,0,0,1,4,0,0,1,1
23,63,53 - Evans SR1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,69,54 - Fowler M1,48,11,4,16,4,16,1,4,2,8,2,8,3,12,1,2
23,71,55 - Evans SR2,48,14,0,0,1,4,0,0,1,4,0,0,0,0,1,2
23,76,56 - Fowler RC1,24,15,0,0,2,8,1,4,0,0,1,4,0,0,1,2
23,81,56 - Fowler GA,8,14,1,4,0,0,0,0,0,0,1,4,0,0,1,2
23,84,57 - Fowler Aftermath,44,17,2,8,0,0,0,0,1,4,1,4,0,0,1,1
23,89,58 - Gosling M1,4,14,1,4,1,4,0,0,1,4,0,0,1,4,1,1
23,91,59 - Evans / Fowler SR,24,14,2,8,0,0,0,0,2,8,0,0,0,0,1,1
23,93,Gosling RC1,16,14,2,8,0,0,0,0,2,8,0,0,0,0,1,1
27,14,Babbage - RC1 - Stage Two,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,22,SpringOne Aftermath,8,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,23,The Road to Codd M1,12,18,0,0,1,4,0,0,1,4,0,0,0,0,1,2
27,27,Codd M1,-4,49,5,20,0,0,0,0,5,20,0,0,0,0,1,2
27,30,42 - 2014 Kickoff,-4,14,5,20,0,0,0,0,5,20,0,0,0,0,1,2
27,34,43 - Babbage SR3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,37,44 - Codd GA,12,21,1,4,1,4,0,0,0,0,0,0,2,8,1,1
27,40,45 - Dijkstra M1,4,10,0,0,1,4,0,0,1,4,0,0,0,0,1,1
27,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,56,52 - Evans RC1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,61,52 - Evans GA,24,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,93,Gosling RC1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,14,Babbage - RC1 - Stage Two,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,22,SpringOne Aftermath,8,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,23,The Road to Codd M1,12,18,0,0,1,4,0,0,1,4,0,0,0,0,1,2
31,27,Codd M1,-4,49,5,20,0,0,0,0,5,20,0,0,0,0,1,2
31,30,42 - 2014 Kickoff,-4,14,5,20,0,0,0,0,5,20,0,0,0,0,1,2
31,34,43 - Babbage SR3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,37,44 - Codd GA,12,21,1,4,1,4,0,0,0,0,0,0,2,8,1,1
31,40,45 - Dijkstra M1,4,10,0,0,1,4,0,0,1,4,0,0,0,0,1,1
31,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,56,52 - Evans RC1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,61,52 - Evans GA,24,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,93,Gosling RC1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
35,1,Sprint 1,15,14,0,0,2,4,1,1,1,3,0,0,0,0,1,1
35,3,Sprint 2,6,4,10,31,1,2,6,27,4,4,0,0,1,2,1,4
35,4,Sprint 3,2,5,17,86,1,2,4,18,11,52,3,18,0,0,1,8
35,5,Sprint 4,20,4,21,55,0,0,7,17,11,27,2,10,1,1,1,4
35,6,Sprint 5,17,6,25,63,2,4,1,1,16,44,3,8,7,14,1,7
35,8,Sprint 6,75,9,20,77,4,10,1,5,16,61,4,17,3,4,1,10
35,9,Sprint 7,22,3,10,24,0,0,2,3,6,16,1,3,1,2,1,3
35,10,Sprint 8,12,3,18,91,2,9,1,4,14,79,3,8,2,9,1,3
35,11,Sprint 9,-19,4,30,88,1,1,8,21,16,51,4,8,3,9,1,11
35,13,Sprint 10,17,4,30,59,3,5,1,1,28,57,4,6,0,0,1,7
35,15,Sprint 11,19,3,11,31,20,51,6,30,20,34,3,14,2,4,1,9
35,16,Sprint 12,207,9,34,112,0,0,10,30,23,77,1,5,0,0,1,7
35,18,Sprint 13,28,8,7,23,2,3,1,5,5,13,2,7,1,1,1,2
