boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
98,262,C# Sprint 8,-10,18,14,14,2,2,0,0,16,16,0,0,0,0,1,3
98,263,C# Sprint 9,-5,18,11,11,3,3,0,0,11,11,1,1,2,2,1,2
98,289,C# Sprint 10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98,304,C Sprint 9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
98,339,C# Sprint 11,12,18,5,5,3,3,0,0,6,6,1,1,1,1,1,3
98,353,C# Sprint 12,8,32,10,10,0,0,1,1,6,6,2,2,1,1,1,2
98,377,C# Sprint 14,8,18,6,6,1,1,0,0,4,4,2,2,1,1,1,2
98,391,C# Sprint 15,-4,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
98,441,C# Sprint 16,0,7,4,4,0,0,0,0,4,4,0,0,0,0,1,1
98,451,C# Sprint 17,3,20,1,1,0,0,0,0,1,1,0,0,0,0,1,1
98,488,C# Sprint 18,-6,18,6,6,1,1,0,0,7,7,0,0,0,0,1,2
98,506,C# Sprint 19,6,21,15,15,0,0,0,0,14,14,0,0,1,1,1,1
98,549,C# Sprint 20,2,21,5,5,0,0,0,0,2,2,3,3,0,0,1,1
98,589,C# Sprint 21,4,17,7,7,1,1,2,2,6,6,0,0,0,0,1,2
98,590,C# Sprint 22,-4,18,5,5,1,1,1,1,5,5,0,0,0,0,1,2
98,591,C# Sprint 23,-2,18,2,2,7,7,0,0,9,9,0,0,0,0,1,2
100,2,2.3.0,21,19,4,4,5,5,5,5,4,4,0,0,0,0,1,29
100,153,Build Team 2.7.0,-2,11,3,3,0,0,0,0,3,3,0,0,0,0,1,1
100,164,BUILD 2.7.1,0,18,2,2,0,0,1,1,1,1,0,0,0,0,1,1
100,169,BUILD 2.7.2,-3,17,3,3,0,0,0,0,3,3,0,0,0,0,1,2
100,173,Server 2.7.1,20,19,0,0,0,0,0,0,0,0,0,0,0,0,1,12
100,174,Server 2.7.2,21,19,6,6,0,0,0,0,6,6,0,0,0,0,1,11
100,175,Server 2.7.3,-2,18,8,8,5,5,0,0,13,13,0,0,0,0,1,13
100,193,BUILD 2.7.3,-3,18,4,4,1,1,0,0,5,5,0,0,0,0,1,2
100,209,Server 2.7.4,-7,18,9,9,13,13,4,4,18,18,0,0,0,0,1,6
100,221,BUILD 2.7.4,-3,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
100,234,Server 2.7.5,9,17,5,5,2,2,0,0,5,5,0,0,2,2,1,7
100,236,BUILD 2.7.5,-3,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
100,252,Server 2.7.6,-14,19,7,7,14,14,1,1,17,17,2,2,1,1,1,5
100,256,BUILD 2.7.6,0,18,3,3,1,1,0,0,4,4,0,0,0,0,1,2
100,290,MCI 2.7.8,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100,292,BUILD 2.7.7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100,294,BUILD 2.7.8,0,18,1,1,0,0,0,0,1,1,0,0,0,0,1,4
100,303,Query 2.7.8,-1,18,11,11,0,0,0,0,10,10,1,1,0,0,1,8
100,306,BUILD 2.8.0-rc2,-1,9,7,7,0,0,0,0,6,6,0,0,1,1,1,6
100,313,Platform 0 3/13/15,0,18,6,6,0,0,3,3,3,3,0,0,0,0,1,5
100,346,BUILD 1,0,32,7,7,1,1,0,0,8,8,0,0,0,0,1,3
100,374,Platform 00 2/20/15,3,16,0,0,1,1,0,0,1,1,0,0,0,0,1,1
100,403,BUILD 00 2/20/15,0,18,4,4,0,0,1,1,3,3,0,0,0,0,1,3
100,407,Security [00-02-20-15],6,31,3,3,0,0,0,0,3,3,0,0,0,0,1,7
100,411,RPL 0 3/13/15,9,35,21,21,0,0,0,0,16,16,2,2,3,3,1,10
100,421,Security 0 03/13/15],-3,18,3,3,0,0,0,0,3,3,0,0,0,0,1,6
100,426,BUILD 0 3/13/15,1,18,0,0,3,3,1,1,2,2,0,0,0,0,1,3
100,430,Quint 3.1.0,-1,17,8,8,0,0,2,2,5,5,1,1,0,0,1,5
100,450,Quint Iteration 3.1.1,5,18,23,23,0,0,1,1,16,16,3,3,3,3,1,9
100,452,Platform 1 04/03/15,7,18,3,3,8,8,4,4,5,5,2,2,0,0,1,5
100,453,BUILD 1 04/03/15,2,18,3,3,4,4,0,0,7,7,0,0,0,0,1,4
100,457,RPL 1 04/03/15,-2,18,1,1,11,11,3,3,5,5,4,4,0,0,1,5
100,458,Security 1 04/03/15,2,18,6,6,3,3,1,1,3,3,4,4,1,1,1,8
100,459,Sharding 1 04/03/15,14,18,1,1,0,0,0,0,1,1,0,0,0,0,1,4
100,460,Security 2 04/24/15,2,18,9,9,7,7,11,11,4,4,1,1,0,0,1,11
100,470,Quint Iteration 3.1.2,-5,21,27,27,6,6,4,4,26,26,3,3,0,0,1,21
100,474,RPL 2 04/24/15,8,21,6,6,5,5,4,4,5,5,1,1,1,1,1,6
100,475,Sharding 2 04/24/15,19,18,6,6,7,7,0,0,12,12,0,0,1,1,1,8
100,476,Platform 2 04/24/15,1,18,14,14,5,5,2,2,17,17,0,0,0,0,1,8
100,477,BUILD 2 04/24/15,-3,18,13,13,3,3,3,3,12,12,1,1,0,0,1,7
100,490,Quint Iteration 3,-5,21,31,31,8,8,1,1,37,37,1,1,0,0,1,25
100,491,CAP - 3.1.3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100,498,Security 3 05/15/15,2,18,4,4,0,0,0,0,4,4,0,0,0,0,1,4
100,499,RPL 3 05/15/15,-1,16,8,8,4,4,2,2,5,5,2,2,3,3,1,5
100,500,Sharding 3 05/15/15,-1,17,13,13,3,3,1,1,15,15,0,0,0,0,1,10
100,501,Platform 3 05/15/15,6,18,13,13,3,3,9,9,4,4,2,2,1,1,1,7
100,502,BUILD 3 05/15/15,6,18,13,13,2,2,7,7,8,8,0,0,0,0,1,5
100,518,Quint Iteration 4,-7,18,30,30,7,7,6,6,29,29,2,2,0,0,1,23
100,524,CAP - 3.1.4,1,18,1,1,0,0,0,0,1,1,0,0,0,0,1,7
100,536,Quint Iteration 5,-10,20,51,51,1,1,0,0,43,43,5,5,4,4,1,25
100,541,BUILD 4 06/05/15,-2,22,0,0,10,10,3,3,7,7,0,0,0,0,1,4
100,546,Sharding 4 06/05/15,-9,18,14,14,0,0,1,1,11,11,2,2,0,0,1,7
100,547,RPL 4 06/05/15,-3,18,17,17,1,1,0,0,15,15,2,2,1,1,1,8
100,548,Platform 4 06/05/15,-21,18,16,16,27,27,7,7,34,34,1,1,1,1,1,6
100,553,Security 4 06/05/15,0,18,0,0,2,2,1,1,1,1,0,0,0,0,1,2
100,555,Kernel Tools Iteration 5,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100,558,CAP - 3.1.5,5,17,2,2,0,0,0,0,0,0,2,2,0,0,1,3
100,565,RPL 5 06/26/16,18,18,12,12,2,2,7,7,1,1,2,2,4,4,1,7
100,566,Sharding 5 06/26/16,17,18,12,12,5,5,0,0,16,16,0,0,1,1,1,9
100,567,Platform 5 06/26/16,12,18,38,38,9,9,19,19,25,25,3,3,0,0,1,8
100,568,Build 5 06/26/16,7,17,9,9,2,2,0,0,9,9,2,2,0,0,1,4
100,569,Security 5 06/26/15,4,18,2,2,6,6,1,1,4,4,3,3,0,0,1,3
100,572,Quint Iteration 6,9,21,35,35,18,18,18,18,25,25,4,4,6,6,1,29
100,573,Security 6 07/17/15,2,15,6,6,0,0,0,0,6,6,0,0,0,0,1,4
100,574,RPL 6 07/17/15,-5,15,18,18,0,0,1,1,17,17,0,0,0,0,1,7
100,575,Platform 6 07/17/15,-7,18,30,30,28,28,2,2,51,51,3,3,2,2,1,15
100,576,Sharding 6 07/17/15,11,17,14,14,2,2,3,3,6,6,3,3,4,4,1,12
100,577,Build 6 07/17/15,-8,18,7,7,6,6,1,1,11,11,1,1,0,0,1,3
100,593,RPL 7 08/10/15,0,18,19,19,3,3,2,2,16,16,3,3,1,1,1,11
100,600,CAP - 3.1.6,7,20,3,3,3,3,1,1,3,3,0,0,2,2,1,1
100,607,CAP - 3.1.7,1,21,4,4,1,1,0,0,5,5,0,0,0,0,1,1
100,620,Sharding 7 08/10/15,7,18,24,24,2,2,6,6,15,15,5,5,0,0,1,12
100,625,Build 7 08/10/15,-4,18,10,10,2,2,3,3,8,8,1,1,0,0,1,9
100,629,Security 7 08/10/15,-2,18,13,13,3,3,3,3,11,11,1,1,1,1,1,9
100,632,Platform 7 08/10/15,15,22,58,58,6,6,31,31,29,29,3,3,1,1,1,18
100,635,Quint Iteration 7,-2,15,46,46,4,4,6,6,32,32,6,6,6,6,1,24
100,636,Kernel Tools Iteration 7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104,60,Sprint 1,9,30,38,38,0,0,0,0,34,34,3,3,1,1,2,6
104,61,Sprint 2,2,14,5,5,0,0,0,0,5,5,0,0,0,0,2,2
104,62,Sprint 3,0,11,12,12,0,0,0,0,12,12,0,0,0,0,2,3
104,113,Sprint 4,15,14,5,5,1,1,0,0,4,4,0,0,2,2,2,1
104,143,Sprint 2 - May 5 - May 23,23,18,4,4,0,0,0,0,4,4,0,0,0,0,2,1
104,149,Sprint 1 - April 14 - May 2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1
104,194,Sprint 3 -May 25 - June 13,4,19,0,0,0,0,0,0,0,0,0,0,0,0,2,2
104,205,Sprint 5 - July 7-25,1,15,3,3,2,2,0,0,5,5,0,0,0,0,2,1
104,286,C Sprint 8,6,18,1,1,0,0,0,0,1,1,0,0,0,0,2,2
104,304,C Sprint 9,12,18,8,8,6,6,3,3,9,9,0,0,2,2,2,4
104,313,Platform 0 3/13/15,-2,18,3,3,0,0,0,0,3,3,0,0,0,0,2,1
104,342,C Sprint 11,5,16,8,30,0,0,8,30,0,0,0,0,0,0,2,1
104,343,C Sprint 12,-2,24,8,15,20,26,26,39,2,2,0,0,0,0,2,5
104,374,Platform 00 2/20/15,-21,16,5,5,20,26,0,0,25,31,0,0,0,0,2,4
104,442,PHP Sprint 17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,1
104,452,Platform 1 04/03/15,-1,18,2,2,0,0,1,1,1,1,0,0,0,0,2,1
104,473,PHP Sprint 18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1
104,505,PHP Sprint 19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,1
104,532,C Driver 2015Q2 sprint 1,-3,8,6,12,2,2,0,0,6,12,1,1,1,1,2,3
104,557,C Driver 2015Q2 sprint 2,-29,18,15,100,0,0,2,18,11,76,0,0,2,6,2,2
104,579,C Driver 2015Q2 sprint 3,-67,18,0,0,21,144,5,26,14,102,2,16,0,0,2,3
104,610,C Driver 2015Q2 sprint 4,88,18,0,0,0,0,0,0,0,0,0,0,0,0,2,3
104,640,C Driver 2015Q2 sprint 5,61,18,0,0,0,0,0,0,0,0,0,0,0,0,2,2
116,130,Sprint 1 April 14 - May 2,7,18,13,13,0,0,0,0,10,10,1,1,2,2,1,3
116,131,Sprint 2,-7,18,12,12,0,0,0,0,11,11,1,1,0,0,1,2
116,182,Sprint 3 - May 25 - High Level,-2,17,13,13,0,0,5,5,8,8,0,0,0,0,1,2
116,204,Sprint 4,-2,18,8,8,0,0,0,0,6,6,2,2,0,0,1,2
116,228,Sprint 5,-6,14,7,7,0,0,0,0,6,6,0,0,1,1,1,2
116,243,C# Sprint 6,5,18,0,0,6,6,5,5,1,1,0,0,0,0,1,2
116,261,C# Sprint 7,-3,14,10,10,1,1,0,0,10,10,1,1,0,0,1,2
116,262,C# Sprint 8,-12,18,18,18,0,0,0,0,18,18,0,0,0,0,1,3
116,263,C# Sprint 9,-6,18,15,15,0,0,0,0,12,12,1,1,2,2,1,2
116,289,C# Sprint 10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2
116,304,C Sprint 9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
116,339,C# Sprint 11,12,18,7,7,1,1,0,0,6,6,1,1,1,1,1,3
116,353,C# Sprint 12,8,32,10,10,0,0,1,1,6,6,2,2,1,1,1,2
116,377,C# Sprint 14,8,18,7,7,0,0,0,0,4,4,2,2,1,1,1,2
116,391,C# Sprint 15,-4,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
116,441,C# Sprint 16,0,7,4,4,0,0,0,0,4,4,0,0,0,0,1,1
116,451,C# Sprint 17,3,20,1,1,0,0,0,0,1,1,0,0,0,0,1,1
116,488,C# Sprint 18,-6,18,7,7,0,0,0,0,7,7,0,0,0,0,1,2
116,506,C# Sprint 19,5,21,16,16,0,0,0,0,15,15,0,0,1,1,1,1
116,549,C# Sprint 20,-1,21,8,8,0,0,0,0,5,5,3,3,0,0,1,1
116,589,C# Sprint 21,4,17,8,8,0,0,2,2,6,6,0,0,0,0,1,2
116,590,C# Sprint 22,-4,18,5,5,2,2,2,2,5,5,0,0,0,0,1,2
116,591,C# Sprint 23,-3,18,3,3,7,7,0,0,10,10,0,0,0,0,1,2
118,130,Sprint 1 April 14 - May 2,7,18,13,13,0,0,0,0,10,10,1,1,2,2,1,3
118,131,Sprint 2,-7,18,12,12,0,0,0,0,11,11,1,1,0,0,1,2
118,182,Sprint 3 - May 25 - High Level,-2,17,13,13,0,0,5,5,8,8,0,0,0,0,1,2
118,204,Sprint 4,-2,18,8,8,0,0,0,0,6,6,2,2,0,0,1,2
118,228,Sprint 5,-6,14,7,7,0,0,0,0,6,6,0,0,1,1,1,2
118,243,C# Sprint 6,5,18,0,0,6,6,5,5,1,1,0,0,0,0,1,2
118,261,C# Sprint 7,-3,14,10,10,1,1,0,0,10,10,1,1,0,0,1,2
118,262,C# Sprint 8,-12,18,18,18,0,0,0,0,18,18,0,0,0,0,1,3
118,263,C# Sprint 9,-6,18,15,15,0,0,0,0,12,12,1,1,2,2,1,2
118,289,C# Sprint 10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2
118,304,C Sprint 9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
118,339,C# Sprint 11,12,18,7,7,1,1,0,0,6,6,1,1,1,1,1,3
118,353,C# Sprint 12,8,32,10,10,0,0,1,1,6,6,2,2,1,1,1,2
118,377,C# Sprint 14,8,18,7,7,0,0,0,0,4,4,2,2,1,1,1,2
118,391,C# Sprint 15,-4,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
118,441,C# Sprint 16,0,7,4,4,0,0,0,0,4,4,0,0,0,0,1,1
118,451,C# Sprint 17,3,20,1,1,0,0,0,0,1,1,0,0,0,0,1,1
118,488,C# Sprint 18,-6,18,7,7,0,0,0,0,7,7,0,0,0,0,1,2
118,506,C# Sprint 19,5,21,16,16,0,0,0,0,15,15,0,0,1,1,1,1
118,549,C# Sprint 20,-1,21,8,8,0,0,0,0,5,5,3,3,0,0,1,1
118,589,C# Sprint 21,4,17,8,8,0,0,2,2,6,6,0,0,0,0,1,2
118,590,C# Sprint 22,-4,18,5,5,2,2,2,2,5,5,0,0,0,0,1,2
118,591,C# Sprint 23,-3,18,3,3,7,7,0,0,10,10,0,0,0,0,1,2
119,77,Sprint 1,-2,18,6,6,0,0,0,0,6,6,0,0,0,0,1,3
119,81,Sprint 2,-1,14,6,6,1,1,0,0,7,7,0,0,0,0,1,2
119,82,Sprint 3,12,9,6,6,0,0,0,0,5,5,1,1,0,0,1,3
119,107,Sprint 4,4,31,6,6,0,0,0,0,6,6,0,0,0,0,1,1
119,123,Sprint 1 - April 14 - May 2,9,18,9,9,0,0,0,0,9,9,0,0,0,0,1,2
119,155,Sprint 1 - April 14 - May 2,0,3,0,0,1,1,1,1,0,0,0,0,0,0,1,1
119,161,Sprint 2 - May 5 - May 23,0,21,10,10,0,0,0,0,8,8,1,1,1,1,1,3
119,185,Sprint 3 - May 27 - June 13,37,718,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,202,Sprint 4 - June 16 - July 3,3,17,15,15,1,1,0,0,10,10,5,5,1,1,1,2
119,204,Sprint 4,0,18,0,0,1,1,1,1,0,0,0,0,0,0,1,1
119,239,Sprint  5 - July 7 - July 25,2,18,0,0,0,0,0,0,0,0,0,0,0,0,1,3
119,251,Java Sprint 6,36,18,0,0,12,12,9,9,3,3,0,0,0,0,1,3
119,262,C# Sprint 8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,264,Java Sprint 7,-1,18,15,15,1,1,1,1,10,10,4,4,1,1,1,4
119,265,Java Sprint 8,20,18,9,9,0,0,2,2,7,7,0,0,0,0,1,4
119,298,Java Sprint 9,11,17,24,24,1,1,0,0,21,21,3,3,1,1,1,4
119,321,Java Sprint 10,18,18,8,8,0,0,0,0,8,8,0,0,0,0,1,1
119,338,Java Sprint 11,14,18,6,6,2,2,1,1,2,2,4,4,1,1,1,3
119,351,Java Sprint 12,20,39,14,14,1,1,2,2,11,11,2,2,0,0,1,3
119,371,Java Sprint 14,13,18,9,9,0,0,0,0,8,8,0,0,1,1,1,2
119,391,C# Sprint 15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,396,Java Sprint 15,15,17,3,3,0,0,0,0,3,3,0,0,0,0,1,2
119,440,Java Sprint 16,1,7,3,3,1,1,0,0,3,3,0,0,1,1,1,1
119,454,Java Sprint 17,6,18,5,5,3,3,1,1,4,4,1,1,2,2,1,2
119,485,Java Sprint 18,12,18,4,4,1,1,1,1,0,0,4,4,0,0,1,2
119,506,C# Sprint 19,-1,21,11,11,0,0,10,10,1,1,0,0,0,0,1,2
119,521,Java Sprint 19,15,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,522,Java Sprint 20,5,17,6,6,0,0,0,0,6,6,0,0,0,0,1,1
119,552,Java Sprint 20,5,18,8,8,4,4,0,0,6,6,5,5,1,1,1,2
119,586,Java Sprint 21,7,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,587,Java Sprint 23,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
121,130,Sprint 1 April 14 - May 2,7,18,13,13,0,0,0,0,10,10,1,1,2,2,1,3
121,131,Sprint 2,-7,18,12,12,0,0,0,0,11,11,1,1,0,0,1,2
121,182,Sprint 3 - May 25 - High Level,-1,17,13,13,0,0,6,6,7,7,0,0,0,0,1,2
121,204,Sprint 4,-2,18,7,7,1,1,0,0,6,6,2,2,0,0,1,2
121,228,Sprint 5,-6,14,6,6,1,1,0,0,6,6,0,0,1,1,1,2
121,243,C# Sprint 6,5,18,0,0,6,6,5,5,1,1,0,0,0,0,1,2
121,261,C# Sprint 7,-3,14,10,10,1,1,0,0,10,10,1,1,0,0,1,2
121,262,C# Sprint 8,-10,18,14,14,2,2,0,0,16,16,0,0,0,0,1,3
121,263,C# Sprint 9,-5,18,11,11,3,3,0,0,11,11,1,1,2,2,1,2
121,289,C# Sprint 10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2
121,304,C Sprint 9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
121,339,C# Sprint 11,12,18,5,5,3,3,0,0,6,6,1,1,1,1,1,3
121,353,C# Sprint 12,8,32,10,10,0,0,1,1,6,6,2,2,1,1,1,2
121,377,C# Sprint 14,8,18,6,6,1,1,0,0,4,4,2,2,1,1,1,2
121,391,C# Sprint 15,-4,17,4,4,0,0,0,0,4,4,0,0,0,0,1,1
121,441,C# Sprint 16,0,7,4,4,0,0,0,0,4,4,0,0,0,0,1,1
121,451,C# Sprint 17,3,20,1,1,0,0,0,0,1,1,0,0,0,0,1,1
121,488,C# Sprint 18,-6,18,6,6,1,1,0,0,7,7,0,0,0,0,1,2
121,506,C# Sprint 19,6,21,15,15,0,0,0,0,14,14,0,0,1,1,1,1
